ensembl_gene_id,external_gene_name
ENSMUSG00000039159,Ube2h
ENSMUSG00000039163,Cmc1
ENSMUSG00000039164,Naif1
ENSMUSG00000039166,Akap7
ENSMUSG00000039167,Adgrl4
ENSMUSG00000039168,Dap
ENSMUSG00000039176,Polg
ENSMUSG00000039178,Tbc1d19
ENSMUSG00000039179,Tekt5
ENSMUSG00000039182,AW209491
ENSMUSG00000039183,Nubp2
ENSMUSG00000039187,Fanci
ENSMUSG00000039191,Rbpj
ENSMUSG00000039193,Nlrc4
ENSMUSG00000039195,Bbln
ENSMUSG00000039197,Adk
ENSMUSG00000039199,Zdhhc1
ENSMUSG00000039200,Atf7ip2
ENSMUSG00000039201,Tbc1d25
ENSMUSG00000039202,Abhd2
ENSMUSG00000039205,Ciz1
ENSMUSG00000039206,Daglb
ENSMUSG00000039209,Rpl39l
ENSMUSG00000039210,Gpatch2
ENSMUSG00000039218,Srrm2
ENSMUSG00000039219,Arid4b
ENSMUSG00000039220,Ppp1r10
ENSMUSG00000039221,Rpl22l1
ENSMUSG00000039230,Tbcd
ENSMUSG00000039231,Suv39h1
ENSMUSG00000039232,Stx11
ENSMUSG00000039233,Tbce
ENSMUSG00000039234,Sec24d
ENSMUSG00000039236,Isg20
ENSMUSG00000039238,Zfp750
ENSMUSG00000039239,Tgfb2
ENSMUSG00000039242,B3galnt2
ENSMUSG00000039244,Ints15
ENSMUSG00000039246,Lyplal1
ENSMUSG00000039253,Fn3krp
ENSMUSG00000039254,Pomt1
ENSMUSG00000039262,Prrc2b
ENSMUSG00000039263,Npepl1
ENSMUSG00000039270,Megf9
ENSMUSG00000039275,Foxk2
ENSMUSG00000039285,Azi2
ENSMUSG00000039286,Fndc3b
ENSMUSG00000039294,Cybc1
ENSMUSG00000039298,Cdk5rap2
ENSMUSG00000039307,Hexd
ENSMUSG00000039308,Ndst2
ENSMUSG00000039316,Rftn1
ENSMUSG00000039318,Rab3gap2
ENSMUSG00000039329,Tex19.1
ENSMUSG00000039345,Mettl22
ENSMUSG00000039349,C130074G19Rik
ENSMUSG00000039354,Smarcal1
ENSMUSG00000039356,Exosc2
ENSMUSG00000039357,Fut11
ENSMUSG00000039361,Picalm
ENSMUSG00000039367,Sec24c
ENSMUSG00000039376,Synpo2l
ENSMUSG00000039377,Hlx
ENSMUSG00000039382,Wdr45
ENSMUSG00000039384,Dusp10
ENSMUSG00000039396,Neil3
ENSMUSG00000039410,Prdm16
ENSMUSG00000039414,Heatr5b
ENSMUSG00000039419,Cntnap2
ENSMUSG00000039427,Alg1
ENSMUSG00000039428,Tmem135
ENSMUSG00000039431,Mtmr7
ENSMUSG00000039438,Ttc36
ENSMUSG00000039449,Prpf18
ENSMUSG00000039450,Dcxr
ENSMUSG00000039452,Snx22
ENSMUSG00000039456,Morc3
ENSMUSG00000039458,Mtmr12
ENSMUSG00000039461,Tcta
ENSMUSG00000039463,Slc9a8
ENSMUSG00000039470,Zdhhc2
ENSMUSG00000039473,Ubn1
ENSMUSG00000039477,Tnrc18
ENSMUSG00000039478,Micu3
ENSMUSG00000039480,Nt5dc1
ENSMUSG00000039481,Nrtn
ENSMUSG00000039483,Asb6
ENSMUSG00000039485,Tspyl4
ENSMUSG00000039492,Ccdc27
ENSMUSG00000039496,Cdnf
ENSMUSG00000039497,Dse
ENSMUSG00000039501,Znfx1
ENSMUSG00000039509,Nup133
ENSMUSG00000039512,Bltp3a
ENSMUSG00000039515,Ptpa
ENSMUSG00000039521,Foxp3
ENSMUSG00000039523,Cep104
ENSMUSG00000039529,Atp8b1
ENSMUSG00000039531,Zup1
ENSMUSG00000039533,Mmd2
ENSMUSG00000039536,Stau1
ENSMUSG00000039543,Cfap70
ENSMUSG00000039545,Flicr
ENSMUSG00000039556,Ppp1r3f
ENSMUSG00000039563,2210406O10Rik
ENSMUSG00000039568,Ubald1
ENSMUSG00000039579,Grin3a
ENSMUSG00000039585,Myo9a
ENSMUSG00000039599,Fam149b
ENSMUSG00000039611,Pgap4
ENSMUSG00000039615,Stub1
ENSMUSG00000039617,Gm7488
ENSMUSG00000039621,Prex1
ENSMUSG00000039623,Ap5z1
ENSMUSG00000039629,Strip2
ENSMUSG00000039630,Hnrnpu
ENSMUSG00000039633,Lonrf1
ENSMUSG00000039634,Zfp189
ENSMUSG00000039637,Coro7
ENSMUSG00000039640,Mrpl12
ENSMUSG00000039646,Vasn
ENSMUSG00000039648,Kyat1
ENSMUSG00000039652,Cpeb3
ENSMUSG00000039653,Baat
ENSMUSG00000039656,Rxrb
ENSMUSG00000039660,Spout1
ENSMUSG00000039662,Icmt
ENSMUSG00000039670,Oxld1
ENSMUSG00000039671,Zmynd8
ENSMUSG00000039678,Tbc1d13
ENSMUSG00000039680,Mrps6
ENSMUSG00000039682,Lap3
ENSMUSG00000039684,Gm5422
ENSMUSG00000039686,Zer1
ENSMUSG00000039697,Ncoa7
ENSMUSG00000039699,Batf2
ENSMUSG00000039701,Usp53
ENSMUSG00000039703,Nploc4
ENSMUSG00000039704,Lmbrd2
ENSMUSG00000039706,Ldb2
ENSMUSG00000039713,Plekhg5
ENSMUSG00000039715,Dync2i2
ENSMUSG00000039720,Got1l1
ENSMUSG00000039725,Trp53rka
ENSMUSG00000039735,Fnbp1l
ENSMUSG00000039737,Prkrip1
ENSMUSG00000039738,Slx4
ENSMUSG00000039740,Alg2
ENSMUSG00000039741,Bahcc1
ENSMUSG00000039745,Htatip2
ENSMUSG00000039747,Orai2
ENSMUSG00000039748,Exo1
ENSMUSG00000039753,Fbxl5
ENSMUSG00000039754,Alkbh4
ENSMUSG00000039756,Dnttip2
ENSMUSG00000039759,Thap3
ENSMUSG00000039763,Dnajc28
ENSMUSG00000039765,Cc2d2a
ENSMUSG00000039768,Dnajc11
ENSMUSG00000039770,Ypel5
ENSMUSG00000039771,Polr2j
ENSMUSG00000039781,Cep131
ENSMUSG00000039782,Cpeb2
ENSMUSG00000039783,Kmo
ENSMUSG00000039787,Cercam
ENSMUSG00000039789,Zfp597
ENSMUSG00000039795,Zfand1
ENSMUSG00000039798,2600006K01Rik
ENSMUSG00000039801,Cplane1
ENSMUSG00000039804,Ncoa5
ENSMUSG00000039809,Gabbr2
ENSMUSG00000039810,Zc3h10
ENSMUSG00000039813,Tbc1d2
ENSMUSG00000039814,Xkr5
ENSMUSG00000039824,Myl6b
ENSMUSG00000039826,Trub2
ENSMUSG00000039828,Wdr70
ENSMUSG00000039831,Arhgap29
ENSMUSG00000039834,Zfp335
ENSMUSG00000039835,Nhsl1
ENSMUSG00000039840,Epg5
ENSMUSG00000039841,Zfp800
ENSMUSG00000039842,Mcph1
ENSMUSG00000039844,Rapgef1
ENSMUSG00000039849,Pcif1
ENSMUSG00000039850,Endov
ENSMUSG00000039852,Rere
ENSMUSG00000039853,Trim14
ENSMUSG00000039865,Slc44a3
ENSMUSG00000039878,Slc39a5
ENSMUSG00000039879,Heca
ENSMUSG00000039886,Tmem120a
ENSMUSG00000039887,Alg14
ENSMUSG00000039899,Fgl2
ENSMUSG00000039901,Armh3
ENSMUSG00000039903,Eva1c
ENSMUSG00000039904,Gpr37
ENSMUSG00000039908,Slc26a11
ENSMUSG00000039910,Cited2
ENSMUSG00000039914,Coq10a
ENSMUSG00000039917,Rhbdd2
ENSMUSG00000039929,Urb1
ENSMUSG00000039934,Gsap
ENSMUSG00000039936,Pik3cd
ENSMUSG00000039942,Ptger4
ENSMUSG00000039943,Plcb4
ENSMUSG00000039952,Dag1
ENSMUSG00000039953,Clstn1
ENSMUSG00000039954,Stk32a
ENSMUSG00000039956,Mrap
ENSMUSG00000039958,Etfbkmt
ENSMUSG00000039959,Hip1
ENSMUSG00000039963,Ccdc40
ENSMUSG00000039967,Zfp292
ENSMUSG00000039968,Rsbn1l
ENSMUSG00000039976,Tbc1d16
ENSMUSG00000039982,Dtx4
ENSMUSG00000039983,Ccdc32
ENSMUSG00000039985,Sinhcaf
ENSMUSG00000039987,Phtf2
ENSMUSG00000039988,Ankrd13c
ENSMUSG00000039989,Cbx4
ENSMUSG00000039990,Edrf1
ENSMUSG00000039994,Timeless
ENSMUSG00000039997,Ifi203
ENSMUSG00000040006,Ginm1
ENSMUSG00000040007,Bahd1
ENSMUSG00000040009,Gnaz
ENSMUSG00000040010,Slc7a5
ENSMUSG00000040016,Ptger3
ENSMUSG00000040017,Saa4
ENSMUSG00000040018,Cox15
ENSMUSG00000040021,Lats1
ENSMUSG00000040022,Rab11fip2
ENSMUSG00000040025,Ythdf2
ENSMUSG00000040028,Elavl1
ENSMUSG00000040029,Ipo8
ENSMUSG00000040033,Stat2
ENSMUSG00000040034,Nup43
ENSMUSG00000040035,Disp2
ENSMUSG00000040040,Ift88
ENSMUSG00000040043,Rbms2
ENSMUSG00000040044,Orc3
ENSMUSG00000040048,Ndufb10
ENSMUSG00000040054,Baz2a
ENSMUSG00000040061,Plcb2
ENSMUSG00000040078,Ptges3-ps
ENSMUSG00000040084,Bub1b
ENSMUSG00000040093,Bmf
ENSMUSG00000040097,Flywch1
ENSMUSG00000040102,Klhl42
ENSMUSG00000040105,Plpp6
ENSMUSG00000040111,Gramd1b
ENSMUSG00000040112,Mrps35
ENSMUSG00000040118,Cacna2d1
ENSMUSG00000040123,Zmym5
ENSMUSG00000040124,Gorab
ENSMUSG00000040128,Pnrc1
ENSMUSG00000040139,9430038I01Rik
ENSMUSG00000040147,Maob
ENSMUSG00000040151,Hs2st1
ENSMUSG00000040152,Thbs1
ENSMUSG00000040158,Tax1bp3
ENSMUSG00000040165,Cd209c
ENSMUSG00000040167,Ikzf5
ENSMUSG00000040174,Alkbh3
ENSMUSG00000040177,2310057M21Rik
ENSMUSG00000040181,Fmo1
ENSMUSG00000040183,Ankrd6
ENSMUSG00000040187,Bmal2
ENSMUSG00000040188,Scamp2
ENSMUSG00000040189,Odad1
ENSMUSG00000040195,Nemp1
ENSMUSG00000040204,Pclaf
ENSMUSG00000040209,Zfp704
ENSMUSG00000040212,Emp3
ENSMUSG00000040213,Kyat3
ENSMUSG00000040220,Gas8
ENSMUSG00000040225,Prrc2c
ENSMUSG00000040231,Syngr4
ENSMUSG00000040234,Tm7sf3
ENSMUSG00000040236,Trappc5
ENSMUSG00000040242,Fgfr1op2
ENSMUSG00000040247,Tbc1d10c
ENSMUSG00000040249,Lrp1
ENSMUSG00000040250,Ints13
ENSMUSG00000040253,Gbp7
ENSMUSG00000040260,Daam2
ENSMUSG00000040263,Klhdc4
ENSMUSG00000040268,Plekha1
ENSMUSG00000040269,Mrps28
ENSMUSG00000040270,Bach2
ENSMUSG00000040272,Accs
ENSMUSG00000040274,Cdk6
ENSMUSG00000040280,Ndufa4l2
ENSMUSG00000040282,Cdin1
ENSMUSG00000040287,Stac3
ENSMUSG00000040296,Rigi
ENSMUSG00000040297,Suco
ENSMUSG00000040302,Rbm48
ENSMUSG00000040312,Cchcr1
ENSMUSG00000040314,Ctsg
ENSMUSG00000040321,Zfp770
ENSMUSG00000040322,Slc25a24
ENSMUSG00000040323,Gm15429
ENSMUSG00000040325,Dcaf1
ENSMUSG00000040327,Cul9
ENSMUSG00000040331,Nsmce4a
ENSMUSG00000040339,Eeig2
ENSMUSG00000040340,Saxo5
ENSMUSG00000040345,Arhgap9
ENSMUSG00000040351,Ankib1
ENSMUSG00000040354,Mars1
ENSMUSG00000040356,Skic2
ENSMUSG00000040359,Ufl1
ENSMUSG00000040363,Bcor
ENSMUSG00000040365,Trim41
ENSMUSG00000040367,Lrrd1
ENSMUSG00000040370,Etfrf1
ENSMUSG00000040374,Pex2
ENSMUSG00000040383,Aqr
ENSMUSG00000040385,Ppp1ca
ENSMUSG00000040387,Klhl32
ENSMUSG00000040389,Wdr47
ENSMUSG00000040390,Map3k10
ENSMUSG00000040396,Abhd13
ENSMUSG00000040407,Akap9
ENSMUSG00000040410,Fbxl4
ENSMUSG00000040413,Timd2
ENSMUSG00000040414,Slc25a28
ENSMUSG00000040415,Dtx3
ENSMUSG00000040423,Rc3h1
ENSMUSG00000040424,Hipk4
ENSMUSG00000040428,Plekha4
ENSMUSG00000040429,Mterf1a
ENSMUSG00000040430,Pitpnc1
ENSMUSG00000040433,Zbtb38
ENSMUSG00000040435,Ppp1r15a
ENSMUSG00000040441,Slc26a10
ENSMUSG00000040446,Rprd1a
ENSMUSG00000040447,Spns2
ENSMUSG00000040451,Sgms1
ENSMUSG00000040455,Usp45
ENSMUSG00000040459,Arglu1
ENSMUSG00000040462,Os9
ENSMUSG00000040463,Mybbp1a
ENSMUSG00000040464,Gtpbp10
ENSMUSG00000040466,Blvrb
ENSMUSG00000040472,Rabggta
ENSMUSG00000040479,Dgkz
ENSMUSG00000040481,Bptf
ENSMUSG00000040482,Dxo
ENSMUSG00000040488,Ltbp4
ENSMUSG00000040506,Ambra1
ENSMUSG00000040511,Pvr
ENSMUSG00000040520,Manea
ENSMUSG00000040521,Tsfm
ENSMUSG00000040524,Zfp609
ENSMUSG00000040528,Milr1
ENSMUSG00000040532,Abhd11
ENSMUSG00000040537,Adam22
ENSMUSG00000040540,Ctdsp2-ps
ENSMUSG00000040548,Tex2
ENSMUSG00000040549,Ckap5
ENSMUSG00000040550,Otud6b
ENSMUSG00000040557,Mettl27
ENSMUSG00000040560,Wdr7
ENSMUSG00000040564,Apoc1
ENSMUSG00000040565,Btaf1
ENSMUSG00000040576,Tmem270
ENSMUSG00000040586,Ofd1
ENSMUSG00000040591,Cstpp1
ENSMUSG00000040592,Cd79b
ENSMUSG00000040594,Ranbp17
ENSMUSG00000040596,Pogk
ENSMUSG00000040599,Mis12
ENSMUSG00000040613,Apobec1
ENSMUSG00000040616,Tmem51
ENSMUSG00000040618,Pck2
ENSMUSG00000040620,Dhx33
ENSMUSG00000040621,Gemin8
ENSMUSG00000040624,Plekhg1
ENSMUSG00000040631,Dok4
ENSMUSG00000040632,Nrl
ENSMUSG00000040648,Ppip5k2
ENSMUSG00000040651,Tasor
ENSMUSG00000040652,Oaz2
ENSMUSG00000040657,1700063H04Rik
ENSMUSG00000040658,Dnph1
ENSMUSG00000040659,Efhd2
ENSMUSG00000040661,Rad54l2
ENSMUSG00000040667,Nup88
ENSMUSG00000040669,Phc1
ENSMUSG00000040675,Mthfd1l
ENSMUSG00000040681,Hmgn1
ENSMUSG00000040687,Madd
ENSMUSG00000040688,Tbl3
ENSMUSG00000040694,Apobec2
ENSMUSG00000040697,Dnajc16
ENSMUSG00000040699,Limd2
ENSMUSG00000040701,Ap1g2
ENSMUSG00000040706,Agmat
ENSMUSG00000040710,St8sia4
ENSMUSG00000040711,Sh3pxd2b
ENSMUSG00000040712,Camta2
ENSMUSG00000040713,Creg1
ENSMUSG00000040714,Klc3
ENSMUSG00000040715,Rsc1a1
ENSMUSG00000040720,Virma
ENSMUSG00000040721,Zfhx2
ENSMUSG00000040722,Scamp5
ENSMUSG00000040723,Rcsd1
ENSMUSG00000040725,Hnrnpul1
ENSMUSG00000040726,Hesx1
ENSMUSG00000040729,Cep126
ENSMUSG00000040731,Eif4h
ENSMUSG00000040732,Erg
ENSMUSG00000040734,Ppp1r13l
ENSMUSG00000040738,Ints8
ENSMUSG00000040746,Rnf167
ENSMUSG00000040747,Cd53
ENSMUSG00000040749,Siah1b
ENSMUSG00000040751,Lat2
ENSMUSG00000040760,Appl1
ENSMUSG00000040761,Spen
ENSMUSG00000040767,Snrnp25
ENSMUSG00000040771,Oard1
ENSMUSG00000040774,Cept1
ENSMUSG00000040782,Cop1
ENSMUSG00000040785,Ttc3
ENSMUSG00000040794,C1qtnf4
ENSMUSG00000040795,Iqcc
ENSMUSG00000040811,Eml2
ENSMUSG00000040813,Tex264
ENSMUSG00000040818,Dennd6a
ENSMUSG00000040820,Hlcs
ENSMUSG00000040822,1700123O20Rik
ENSMUSG00000040824,Snrpd2
ENSMUSG00000040828,Catsperd
ENSMUSG00000040838,Gm11639
ENSMUSG00000040840,4930579G18Rik
ENSMUSG00000040841,Six5
ENSMUSG00000040842,Szrd1
ENSMUSG00000040843,Tiprl
ENSMUSG00000040848,Sft2d2
ENSMUSG00000040850,Psme4
ENSMUSG00000040855,Reps2
ENSMUSG00000040856,Dlk1
ENSMUSG00000040857,Erf
ENSMUSG00000040859,Bsdc1
ENSMUSG00000040860,Crocc
ENSMUSG00000040865,Ino80d
ENSMUSG00000040877,Wdr25
ENSMUSG00000040883,Tmem205
ENSMUSG00000040888,Gfer
ENSMUSG00000040904,Gm21988
ENSMUSG00000040907,Atp1a3
ENSMUSG00000040913,Fbxw4
ENSMUSG00000040918,Slc19a2
ENSMUSG00000040928,S100pbp
ENSMUSG00000040929,Rfx3
ENSMUSG00000040936,Ulk4
ENSMUSG00000040938,Slc16a11
ENSMUSG00000040940,Arhgef1
ENSMUSG00000040943,Tet2
ENSMUSG00000040945,Rcc2
ENSMUSG00000040952,Rps19
ENSMUSG00000040957,Cables1
ENSMUSG00000040963,Asgr2
ENSMUSG00000040964,Arhgef10l
ENSMUSG00000040990,Sh3kbp1
ENSMUSG00000040997,Abhd4
ENSMUSG00000041025,Iffo2
ENSMUSG00000041028,Ghitm
ENSMUSG00000041035,Dpcd
ENSMUSG00000041037,Irgq
ENSMUSG00000041040,Fam117b
ENSMUSG00000041057,Wdr43
ENSMUSG00000041058,Wwp1
ENSMUSG00000041064,Pif1
ENSMUSG00000041073,Nacad
ENSMUSG00000041075,Fzd7
ENSMUSG00000041079,Rwdd2b
ENSMUSG00000041084,Ostc
ENSMUSG00000041096,Tspyl2
ENSMUSG00000041112,Elmo1
ENSMUSG00000041117,Ccdc8
ENSMUSG00000041124,Msantd4
ENSMUSG00000041126,H2az2
ENSMUSG00000041130,Zfp598
ENSMUSG00000041132,N4bp2l1
ENSMUSG00000041133,Smc1a
ENSMUSG00000041135,Ripk2
ENSMUSG00000041143,Tmco4
ENSMUSG00000041147,Brca2
ENSMUSG00000041153,Osgin2
ENSMUSG00000041161,Otud3
ENSMUSG00000041164,Zmiz2
ENSMUSG00000041168,Lonp1
ENSMUSG00000041180,Hectd2
ENSMUSG00000041187,Prkd2
ENSMUSG00000041199,Rpusd1
ENSMUSG00000041203,Trir
ENSMUSG00000041215,Yeats2
ENSMUSG00000041219,Arhgap11a
ENSMUSG00000041220,Elovl6
ENSMUSG00000041225,Arhgap12
ENSMUSG00000041229,Phf8
ENSMUSG00000041231,Ublcp1
ENSMUSG00000041235,Chd7
ENSMUSG00000041236,Vps41
ENSMUSG00000041237,Pklr
ENSMUSG00000041238,Rbbp8
ENSMUSG00000041241,Mul1
ENSMUSG00000041258,Zfp236
ENSMUSG00000041263,Rusc1
ENSMUSG00000041264,Uspl1
ENSMUSG00000041268,Dmxl2
ENSMUSG00000041278,Ttc1
ENSMUSG00000041297,Cdk13
ENSMUSG00000041298,Katnal1
ENSMUSG00000041303,Gtf3c3
ENSMUSG00000041308,Sntb2
ENSMUSG00000041313,Slc7a1
ENSMUSG00000041319,Thoc6
ENSMUSG00000041328,Pcf11
ENSMUSG00000041329,Atp1b2
ENSMUSG00000041341,Atg2b
ENSMUSG00000041343,Ankrd42
ENSMUSG00000041346,Wrap53
ENSMUSG00000041351,Rap1gap
ENSMUSG00000041353,Tmem29
ENSMUSG00000041354,Rgl2
ENSMUSG00000041355,Ssr2
ENSMUSG00000041360,Pum3
ENSMUSG00000041362,Shtn1
ENSMUSG00000041372,B4galnt3
ENSMUSG00000041375,Ccdc9
ENSMUSG00000041377,Ninj2
ENSMUSG00000041378,Cldn5
ENSMUSG00000041396,Mettl18
ENSMUSG00000041406,Firrm
ENSMUSG00000041408,Wapl
ENSMUSG00000041415,Dicer1
ENSMUSG00000041417,Pik3r1
ENSMUSG00000041423,Paqr6
ENSMUSG00000041426,Hibch
ENSMUSG00000041429,Nthl1
ENSMUSG00000041431,Ccnb1
ENSMUSG00000041438,Utp4
ENSMUSG00000041440,Gk5
ENSMUSG00000041444,Arhgap32
ENSMUSG00000041445,Mmrn2
ENSMUSG00000041453,Rpl21
ENSMUSG00000041459,Tardbp
ENSMUSG00000041471,Shld2
ENSMUSG00000041477,Dcp1b
ENSMUSG00000041483,Zfp281
ENSMUSG00000041488,Stx3
ENSMUSG00000041491,Cep78
ENSMUSG00000041498,Kif14
ENSMUSG00000041506,Rrp9
ENSMUSG00000041515,Irf8
ENSMUSG00000041528,Rnf123
ENSMUSG00000041530,Ago1
ENSMUSG00000041548,Hspb8
ENSMUSG00000041556,Fbxo2
ENSMUSG00000041560,Nop53
ENSMUSG00000041570,Camsap2
ENSMUSG00000041571,Selenow
ENSMUSG00000041594,Tmtc4
ENSMUSG00000041598,Cdc42ep4
ENSMUSG00000041607,Mbp
ENSMUSG00000041608,Entpd3
ENSMUSG00000041609,Bicdl1
ENSMUSG00000041617,Ccdc74a
ENSMUSG00000041623,D11Wsu47e
ENSMUSG00000041625,Ggact
ENSMUSG00000041629,Vcf1
ENSMUSG00000041632,Mrps27
ENSMUSG00000041638,Gcn1
ENSMUSG00000041642,Kif21b
ENSMUSG00000041645,Ddx24
ENSMUSG00000041649,Klf8
ENSMUSG00000041650,Pcca
ENSMUSG00000041654,Slc39a11
ENSMUSG00000041658,Rragb
ENSMUSG00000041671,Pyroxd1
ENSMUSG00000041679,Fbxl9
ENSMUSG00000041684,Bivm
ENSMUSG00000041685,Fcho2
ENSMUSG00000041688,Amot
ENSMUSG00000041697,Cox6a1
ENSMUSG00000041702,Btbd7
ENSMUSG00000041712,Ubr7
ENSMUSG00000041716,Gm20604
ENSMUSG00000041718,Alg13
ENSMUSG00000041720,Pi4ka
ENSMUSG00000041733,Coq5
ENSMUSG00000041734,Kirrel1
ENSMUSG00000041736,Tspo
ENSMUSG00000041740,Rnf10
ENSMUSG00000041747,Utp15
ENSMUSG00000041754,Trem3
ENSMUSG00000041757,Plekha6
ENSMUSG00000041762,Gpr155
ENSMUSG00000041763,Tpp2
ENSMUSG00000041765,Ubac2
ENSMUSG00000041769,Ppp2r2d
ENSMUSG00000041773,Enc1
ENSMUSG00000041774,Ydjc
ENSMUSG00000041775,Mapk1ip1
ENSMUSG00000041777,Cir1
ENSMUSG00000041779,Tram2
ENSMUSG00000041781,Cpsf2
ENSMUSG00000041801,Phlda3
ENSMUSG00000041815,Poldip3
ENSMUSG00000041817,Fam169a
ENSMUSG00000041836,Ptpre
ENSMUSG00000041837,Pdcd7
ENSMUSG00000041840,Haus1
ENSMUSG00000041841,Rpl37
ENSMUSG00000041842,Fhdc1
ENSMUSG00000041846,Ppp4r3a
ENSMUSG00000041849,Card6
ENSMUSG00000041852,Tcf20
ENSMUSG00000041859,Mcm3
ENSMUSG00000041870,Ankrd13a
ENSMUSG00000041872,Il17f
ENSMUSG00000041879,Ipo9
ENSMUSG00000041881,Ndufa7
ENSMUSG00000041890,Git2
ENSMUSG00000041891,Lman1
ENSMUSG00000041895,Wipi1
ENSMUSG00000041912,Tdrkh
ENSMUSG00000041915,Ammecr1l
ENSMUSG00000041920,Slc16a6
ENSMUSG00000041921,Metap1d
ENSMUSG00000041926,Rnpep
ENSMUSG00000041935,Rimoc1
ENSMUSG00000041936,Agrn
ENSMUSG00000041939,Mvk
ENSMUSG00000041945,Mfsd9
ENSMUSG00000041949,Tango6
ENSMUSG00000041957,Pkp2
ENSMUSG00000041958,Pigs
ENSMUSG00000041959,S100a10
ENSMUSG00000041961,Znrf3
ENSMUSG00000041966,Dcaf17
ENSMUSG00000041974,Spidr
ENSMUSG00000041975,Mettl8
ENSMUSG00000041977,Arhgef11
ENSMUSG00000041992,Rapgef5
ENSMUSG00000041995,Zbed3
ENSMUSG00000041997,Tlk1
ENSMUSG00000042010,Acacb
ENSMUSG00000042015,Wdr41
ENSMUSG00000042029,Ncapg2
ENSMUSG00000042032,Mat2b
ENSMUSG00000042035,Igsf3
ENSMUSG00000042042,Csgalnact2
ENSMUSG00000042043,Tbca
ENSMUSG00000042046,Dstyk
ENSMUSG00000042050,Dync2i1
ENSMUSG00000042055,Wdr11
ENSMUSG00000042063,Zfp386
ENSMUSG00000042066,Tmcc2
ENSMUSG00000042073,Abhd14b
ENSMUSG00000042079,Hnrnpf
ENSMUSG00000042082,Arsb
ENSMUSG00000042087,4933440N22Rik
ENSMUSG00000042097,Zfp239
ENSMUSG00000042099,Kank3
ENSMUSG00000042102,Dmgdh
ENSMUSG00000042104,Uggt2
ENSMUSG00000042105,Inpp5f
ENSMUSG00000042106,Inka1
ENSMUSG00000042111,Ccdc115
ENSMUSG00000042118,Bhmt2
ENSMUSG00000042121,Ssh1
ENSMUSG00000042129,Rassf4
ENSMUSG00000042133,Ppig
ENSMUSG00000042138,Msantd2
ENSMUSG00000042148,Cox10
ENSMUSG00000042155,Klhl23
ENSMUSG00000042156,Dzip1
ENSMUSG00000042165,Adrm1b
ENSMUSG00000042167,Tent2
ENSMUSG00000042178,Armc5
ENSMUSG00000042179,Pnliprp1
ENSMUSG00000042185,Nfrkb
ENSMUSG00000042190,Cmklr1
ENSMUSG00000042197,Zfp451
ENSMUSG00000042198,Chchd7
ENSMUSG00000042202,Slc35e2
ENSMUSG00000042203,Tbc1d22b
ENSMUSG00000042207,Kdm5b
ENSMUSG00000042208,Sanbr
ENSMUSG00000042210,Abhd14a
ENSMUSG00000042211,Fbxo38
ENSMUSG00000042213,Zfand4
ENSMUSG00000042215,Bag2
ENSMUSG00000042219,Or51m1
ENSMUSG00000042225,Ammecr1
ENSMUSG00000042228,Lyn
ENSMUSG00000042229,Rabif
ENSMUSG00000042249,Grk3
ENSMUSG00000042265,Trem1
ENSMUSG00000042271,Nxt2
ENSMUSG00000042272,Sestd1
ENSMUSG00000042275,Pelo
ENSMUSG00000042284,Itga1
ENSMUSG00000042286,Stab1
ENSMUSG00000042289,Hsd3b7
ENSMUSG00000042292,Mrtfa
ENSMUSG00000042293,Gm5617
ENSMUSG00000042298,Ttc19
ENSMUSG00000042302,Ehbp1
ENSMUSG00000042303,Sgsm3
ENSMUSG00000042305,Tmem183a
ENSMUSG00000042308,Setd1a
ENSMUSG00000042312,S100a13
ENSMUSG00000042320,Prox2
ENSMUSG00000042323,Pbrm1
ENSMUSG00000042328,Hps4
ENSMUSG00000042331,Specc1
ENSMUSG00000042333,Tnfrsf14
ENSMUSG00000042345,Ubash3a
ENSMUSG00000042348,Arl15
ENSMUSG00000042349,Ikbke
ENSMUSG00000042350,Arel1
ENSMUSG00000042351,Grap2
ENSMUSG00000042354,Gnl3
ENSMUSG00000042360,4930433N12Rik
ENSMUSG00000042363,Lgalsl
ENSMUSG00000042364,Snx18
ENSMUSG00000042369,Rbm45
ENSMUSG00000042377,Fam83g
ENSMUSG00000042380,Smim12
ENSMUSG00000042389,Tsen2
ENSMUSG00000042390,Gatad2b
ENSMUSG00000042396,Rbm7
ENSMUSG00000042404,Dennd4b
ENSMUSG00000042406,Atf4
ENSMUSG00000042408,Zmym6
ENSMUSG00000042410,Agps
ENSMUSG00000042419,Nfkbil1
ENSMUSG00000042423,Fbrs
ENSMUSG00000042426,Dhx29
ENSMUSG00000042439,Zfp532
ENSMUSG00000042444,Mindy2
ENSMUSG00000042446,Zmym4
ENSMUSG00000042447,Mios
ENSMUSG00000042453,Reln
ENSMUSG00000042460,C1galt1
ENSMUSG00000042462,Dctpp1
ENSMUSG00000042472,Zfp410
ENSMUSG00000042473,Tbc1d8b
ENSMUSG00000042476,Abcb4
ENSMUSG00000042487,Leo1
ENSMUSG00000042489,Clspn
ENSMUSG00000042492,Tbc1d10b
ENSMUSG00000042496,Prdm10
ENSMUSG00000042498,Radx
ENSMUSG00000042502,Cd2bp2
ENSMUSG00000042505,Sdhaf3
ENSMUSG00000042506,Usp22
ENSMUSG00000042507,Mideas
ENSMUSG00000042508,Dmtf1
ENSMUSG00000042510,AA986860
ENSMUSG00000042515,Pwwp3b
